hour_utc,samples,pack_current_avg_a,pack_voltage_avg_v,cell_min_avg_mv,cell_max_avg_mv,delta_avg_mv,delta_max_mv,temp_max_avg_c,temp_min_avg_c
2026-05-02 12:00:00,120,-1.45,390.1,4048,4082,34.3,37,19.0,13.5
2026-05-02 13:00:00,120,-2.06,389.3,4039,4073,34.2,38,19.0,13.3
2026-05-02 14:00:00,120,4.31,391.6,4063,4098,35.2,38,19.0,13.4
2026-05-02 15:00:00,119,-7.39,388.6,4031,4066,34.2,37,19.0,13.5
2026-05-02 16:00:00,120,-12.36,381.9,3962,3994,32.2,35,19.0,13.5
2026-05-02 17:00:00,124,-11.75,375.3,3895,3925,29.6,32,19.0,13.5
2026-05-02 18:00:00,118,-9.08,369.6,3836,3866,29.4,32,19.4,13.5
2026-05-02 19:00:00,122,-10.63,365.2,3787,3821,33.6,43,19.5,13.5
2026-05-02 20:00:00,119,-10.84,357.6,3708,3744,36.5,45,19.2,13.5
2026-05-02 21:00:00,120,-11.71,352.4,3659,3683,23.3,30,18.7,13.1
2026-05-02 22:00:00,120,-11.92,348.5,3622,3638,16.8,20,18.1,12.5
2026-05-02 23:00:00,120,-12.16,345.6,3593,3607,14.0,17,17.6,12.1
2026-05-03 00:00:00,120,-11.15,343.2,3568,3582,14.4,19,17.5,12.0
2026-05-03 01:00:00,120,-2.02,343.4,3568,3587,18.6,22,17.5,12.0
2026-05-03 02:00:00,120,-0.52,343.6,3569,3590,20.9,23,17.5,12.0
2026-05-03 03:00:00,120,-0.26,343.6,3569,3590,21.7,24,17.5,12.0
2026-05-03 04:00:00,120,-0.37,343.6,3568,3590,22.2,25,17.5,12.0
2026-05-03 05:00:00,120,-0.11,343.6,3568,3591,22.6,25,17.5,12.0
2026-05-03 06:00:00,120,5.77,345.5,3590,3609,19.7,24,17.5,12.0
2026-05-03 07:00:00,120,12.08,348.8,3627,3640,13.8,16,17.7,12.6
2026-05-03 08:00:00,120,17.36,352.8,3667,3684,17.1,23,18.8,13.5
2026-05-03 09:00:00,120,22.42,360.7,3744,3775,30.7,43,20.8,15.2
2026-05-03 10:00:00,120,24.97,373.3,3873,3908,34.6,40,22.4,16.2
2026-05-03 11:00:00,120,25.75,386.9,4014,4052,37.7,42,23.5,17.0
2026-05-03 12:00:00,120,3.47,393.1,4078,4116,38.0,43,24.0,17.4
2026-05-03 13:00:00,120,-0.11,392.3,4069,4105,36.1,39,24.0,17.0
2026-05-03 14:00:00,120,-0.07,392.1,4067,4104,36.4,38,23.9,16.6
2026-05-03 15:00:00,120,-1.69,391.7,4063,4099,36.5,39,23.5,16.5
2026-05-03 16:00:00,118,-10.91,386.4,4009,4043,34.5,37,23.5,16.3
2026-05-03 17:00:00,119,-12.80,379.4,3937,3969,31.5,34,23.5,16.0
2026-05-03 18:00:00,120,-12.54,372.7,3867,3897,29.7,32,23.3,16.0
2026-05-03 19:00:00,120,-11.01,366.8,3805,3837,31.4,36,23.0,16.0
2026-05-03 20:00:00,120,-10.94,360.0,3730,3770,40.2,45,23.0,16.0
2026-05-03 21:00:00,120,-11.67,353.9,3674,3700,26.1,35,22.3,15.6
2026-05-03 22:00:00,120,-11.92,349.7,3633,3651,18.3,22,21.6,15.0
2026-05-03 23:00:00,120,-12.34,346.5,3602,3617,14.6,18,21.0,14.5
2026-05-04 00:00:00,120,-12.03,344.0,3576,3590,14.1,16,20.5,14.4
2026-05-04 01:00:00,120,-4.73,342.8,3561,3581,19.8,24,20.5,14.1
2026-05-04 02:00:00,120,-0.46,343.5,3566,3590,23.6,25,20.5,14.0
2026-05-04 03:00:00,120,-0.31,343.5,3566,3590,24.1,26,20.5,14.0
2026-05-04 04:00:00,120,-0.22,343.5,3566,3590,24.3,27,20.1,14.0
2026-05-04 05:00:00,120,-0.20,343.5,3566,3591,24.3,27,20.0,14.2
2026-05-04 06:00:00,120,2.20,344.1,3573,3597,23.8,27,20.3,14.5
2026-05-04 07:00:00,120,9.82,347.3,3610,3626,16.3,22,20.4,14.6
2026-05-04 08:00:00,118,16.93,351.1,3650,3666,15.5,20,21.2,15.5
2026-05-04 09:00:00,119,21.63,357.5,3713,3739,26.0,35,22.9,17.0
2026-05-04 10:00:00,120,25.11,369.3,3830,3868,38.0,45,24.8,18.4
2026-05-04 11:00:00,120,23.84,382.0,3963,4003,39.5,44,25.8,19.0
2026-05-04 12:00:00,120,11.99,392.3,4069,4113,44.3,48,26.6,19.5
2026-05-04 13:00:00,120,-0.10,392.0,4065,4108,42.4,45,26.5,19.3
2026-05-04 14:00:00,112,1.34,392.0,4066,4108,41.7,45,26.5,19.0
2026-05-04 15:00:00,120,1.63,394.3,4089,4131,41.9,45,26.5,19.0
2026-05-04 16:00:00,120,-11.81,388.5,4030,4069,39.6,42,26.0,18.7
2026-05-04 17:00:00,120,-13.20,380.9,3952,3988,35.7,39,26.0,18.5
2026-05-04 18:00:00,120,-14.13,373.4,3874,3906,31.8,35,25.7,18.5
2026-05-04 19:00:00,120,-12.38,366.9,3806,3839,32.5,38,25.4,18.1
2026-05-04 20:00:00,120,-11.15,359.6,3726,3767,40.6,46,24.9,17.6
2026-05-04 21:00:00,120,-12.07,353.7,3672,3698,25.9,35,24.0,16.7
2026-05-04 22:00:00,120,-12.68,349.3,3629,3647,18.0,23,23.0,15.6
2026-05-04 23:00:00,120,-12.87,346.2,3598,3613,14.6,17,21.9,14.6
2026-05-05 00:00:00,120,-12.04,343.6,3571,3586,14.7,19,21.1,13.9
2026-05-05 01:00:00,120,-10.27,340.9,3541,3562,21.1,25,21.0,13.5
2026-05-05 02:00:00,120,-10.00,337.5,3504,3528,23.9,30,21.0,13.5
2026-05-05 03:00:00,120,-3.74,334.9,3472,3507,35.0,39,21.0,13.5
2026-05-05 04:00:00,120,-0.33,335.3,3475,3512,36.7,39,20.6,13.1
2026-05-05 05:00:00,120,-0.23,335.4,3476,3513,36.9,39,20.5,13.5
2026-05-05 06:00:00,120,1.01,336.0,3483,3519,35.8,38,20.5,14.0
2026-05-05 07:00:00,120,6.26,338.9,3514,3547,33.3,37,20.5,14.0
2026-05-05 08:00:00,120,14.12,345.1,3584,3606,22.0,27,20.7,14.5
2026-05-05 09:00:00,120,18.43,349.8,3637,3651,14.8,18,21.4,15.3
2026-05-05 10:00:00,87,21.58,355.1,3689,3710,21.1,28,23.0,16.9
2026-05-05 11:00:00,68,21.62,365.0,3785,3822,37.4,43,25.2,18.8
2026-05-05 12:00:00,117,20.41,374.3,3883,3919,35.5,39,26.1,19.2
2026-05-05 13:00:00,120,15.78,383.1,3974,4012,37.9,42,26.7,19.5
2026-05-05 14:00:00,113,10.05,389.3,4037,4077,39.3,42,27.0,19.5
2026-05-05 15:00:00,116,-0.07,391.4,4059,4098,39.2,42,27.0,19.5
2026-05-05 16:00:00,119,-13.06,385.0,3993,4029,36.0,39,27.0,19.5
2026-05-05 17:00:00,120,-14.61,377.0,3911,3943,32.1,35,26.8,19.5
2026-05-05 18:00:00,120,-13.22,369.8,3836,3868,31.5,33,26.5,19.4
2026-05-05 19:00:00,112,-13.36,362.7,3757,3798,40.3,48,26.5,19.0
2026-05-05 20:00:00,106,-12.45,354.5,3679,3708,29.2,40,25.9,18.8
2026-05-05 21:00:00,120,-12.93,350.1,3637,3657,19.9,24,25.1,18.2
2026-05-05 22:00:00,119,-13.17,346.6,3603,3618,15.4,18,24.3,17.6
2026-05-05 23:00:00,120,-14.01,343.6,3571,3586,14.9,19,24.0,17.5
2026-05-06 00:00:00,120,-13.89,339.7,3528,3549,21.6,25,24.2,17.5
2026-05-06 01:00:00,120,-4.35,337.2,3498,3526,27.8,32,24.9,18.0
2026-05-06 02:00:00,120,-0.38,337.6,3501,3531,29.6,32,24.5,17.8
2026-05-06 03:00:00,120,-0.26,337.6,3501,3531,29.9,32,24.5,17.5
2026-05-06 04:00:00,119,-0.19,337.6,3502,3531,29.5,33,24.0,17.5
2026-05-06 05:00:00,120,-0.16,337.7,3503,3532,29.4,33,24.0,17.5
2026-05-06 06:00:00,120,1.20,338.4,3511,3540,28.8,32,24.0,17.5
2026-05-06 07:00:00,120,5.97,340.9,3538,3563,24.9,29,24.0,17.5
2026-05-06 08:00:00,120,10.73,345.4,3588,3608,20.5,26,24.0,18.0
2026-05-06 09:00:00,120,17.77,349.4,3632,3647,14.9,19,24.7,18.7
2026-05-06 10:00:00,120,25.49,355.8,3696,3719,23.0,33,26.7,20.7
2026-05-06 11:00:00,120,26.07,366.8,3804,3842,38.2,44,29.2,22.9
2026-05-06 12:00:00,120,20.94,378.5,3926,3966,40.1,44,30.4,23.7
2026-05-06 13:00:00,125,16.24,387.7,4021,4066,45.0,48,31.2,24.2
2026-05-06 14:00:00,120,5.53,393.7,4082,4129,47.0,50,31.5,24.5
2026-05-06 15:00:00,120,-1.93,392.9,4074,4119,45.5,48,31.4,24.1
2026-05-06 16:00:00,120,-12.28,387.0,4013,4055,42.9,47,31.0,23.6
2026-05-06 17:00:00,120,-13.22,379.5,3937,3975,38.5,42,30.9,23.5
2026-05-06 18:00:00,119,-13.08,372.7,3867,3902,35.3,38,30.5,23.1
2026-05-06 19:00:00,120,-13.14,365.8,3792,3830,38.4,48,30.5,23.0
2026-05-06 20:00:00,120,-11.90,357.8,3709,3750,40.9,51,30.0,22.5
2026-05-06 21:00:00,116,-11.51,352.6,3661,3686,24.8,33,29.2,21.8
2026-05-06 22:00:00,120,-10.10,349.4,3630,3649,18.3,22,28.3,21.1
2026-05-06 23:00:00,120,-11.00,346.7,3604,3619,15.1,18,27.7,20.5
2026-05-07 00:00:00,120,-10.62,344.5,3580,3595,15.1,19,27.1,20.0
2026-05-07 01:00:00,120,-10.95,341.5,3546,3568,22.2,27,27.0,20.0
2026-05-07 02:00:00,120,-10.63,337.9,3508,3532,24.2,31,27.5,20.4
2026-05-07 03:00:00,120,-10.41,333.0,3452,3487,34.9,39,28.0,20.9
2026-05-07 04:00:00,120,-3.33,330.4,3431,3453,21.3,30,28.0,21.0
2026-05-07 05:00:00,120,-0.01,330.8,3436,3456,20.1,22,27.9,20.7
2026-05-07 06:00:00,120,5.85,333.0,3458,3483,25.5,38,27.5,20.5
2026-05-07 07:00:00,120,11.47,338.8,3511,3549,38.0,42,27.5,20.5
2026-05-07 08:00:00,120,12.14,345.2,3584,3608,24.8,33,27.3,20.5
2026-05-07 09:00:00,120,13.81,348.4,3622,3637,15.5,19,27.4,20.8
2026-05-07 10:00:00,120,18.78,352.1,3660,3678,18.0,24,28.3,21.7
2026-05-07 11:00:00,120,-2.48,351.7,3654,3674,19.5,23,29.0,22.4
2026-05-07 12:00:00,120,3.74,351.6,3653,3672,18.7,22,29.0,22.0
2026-05-07 13:00:00,120,-2.10,351.8,3655,3675,19.8,23,29.0,22.0
2026-05-07 14:00:00,120,-7.42,349.2,3629,3645,16.3,19,28.5,21.8
2026-05-07 15:00:00,119,-10.21,346.8,3606,3620,14.3,16,27.9,21.3
2026-05-07 16:00:00,120,-13.71,343.7,3572,3588,16.3,22,27.5,21.0
2026-05-07 17:00:00,120,-15.93,338.5,3514,3537,23.8,31,27.8,21.3
2026-05-07 18:00:00,120,-13.88,331.8,3441,3474,32.6,42,28.7,22.1
2026-05-07 19:00:00,120,-0.31,330.5,3433,3453,20.0,22,28.9,22.1
2026-05-07 20:00:00,120,-0.31,330.5,3433,3454,20.2,23,28.5,21.9
2026-05-07 21:00:00,120,-0.33,330.5,3433,3453,20.2,23,28.4,21.5
2026-05-07 22:00:00,120,-0.33,330.5,3433,3453,20.2,23,28.0,21.5
2026-05-07 23:00:00,120,-0.31,330.4,3432,3452,20.0,23,27.9,21.1
2026-05-08 00:00:00,120,-0.31,330.4,3431,3451,20.0,23,27.5,21.0
2026-05-08 01:00:00,120,-0.32,330.3,3431,3451,20.2,23,27.5,21.0
2026-05-08 02:00:00,120,-0.29,330.3,3430,3450,20.1,22,27.3,20.6
2026-05-08 03:00:00,120,-0.27,330.2,3430,3450,20.1,22,27.0,20.5
2026-05-08 04:00:00,120,-0.24,330.2,3429,3449,20.1,21,27.0,20.5
2026-05-08 05:00:00,120,-0.08,330.2,3429,3450,20.3,22,26.5,20.5
2026-05-08 06:00:00,120,-0.07,330.2,3429,3450,20.3,22,26.5,20.0
2026-05-08 07:00:00,120,-2.25,329.8,3425,3445,20.6,24,26.4,20.0
2026-05-08 08:00:00,120,2.43,330.2,3428,3450,21.2,28,26.0,20.0
2026-05-08 09:00:00,120,8.70,334.2,3468,3497,29.0,40,26.0,20.0
2026-05-08 10:00:00,120,6.65,337.6,3499,3538,39.6,42,26.0,20.0
2026-05-08 11:00:00,119,12.62,341.7,3543,3577,33.6,41,26.0,20.1
2026-05-08 12:00:00,120,7.12,346.9,3606,3622,16.0,23,26.4,20.8
2026-05-08 13:00:00,120,10.42,347.7,3614,3630,15.8,19,26.4,20.7
2026-05-08 14:00:00,120,-0.22,348.5,3622,3638,15.2,19,27.0,21.1
2026-05-08 15:00:00,120,-9.55,345.3,3590,3604,14.5,17,26.5,20.6
2026-05-08 16:00:00,120,-12.22,342.1,3552,3575,22.8,27,26.0,20.0
2026-05-08 17:00:00,120,-16.21,335.2,3475,3509,33.9,44,26.9,20.7
2026-05-08 18:00:00,120,-14.70,328.2,3398,3433,35.1,91,27.6,21.4
2026-05-08 19:00:00,121,-2.25,324.7,3277,3417,140.7,150,28.0,21.5
2026-05-08 20:00:00,120,-0.11,325.1,3283,3422,138.7,143,27.5,21.2
2026-05-08 21:00:00,120,-0.13,325.2,3288,3423,135.2,138,27.5,21.0
2026-05-08 22:00:00,120,-0.11,325.2,3290,3423,133.1,135,27.1,20.6
2026-05-08 23:00:00,120,-0.12,325.3,3291,3423,132.1,134,27.0,20.5
2026-05-09 00:00:00,120,-0.12,325.3,3292,3423,131.7,134,26.5,20.0
2026-05-09 01:00:00,120,-0.15,325.3,3292,3423,131.3,134,26.4,20.0
2026-05-09 02:00:00,120,-0.19,325.3,3292,3423,131.0,134,26.0,19.7
2026-05-09 03:00:00,117,-0.14,325.3,3292,3423,131.3,133,25.9,19.5
2026-05-09 04:00:00,120,-0.11,325.3,3292,3423,131.5,133,25.5,19.5
2026-05-09 05:00:00,119,-0.12,325.3,3291,3423,131.7,133,25.5,19.1
2026-05-09 06:00:00,129,-0.22,325.1,3289,3422,132.8,137,25.0,19.0
2026-05-09 07:00:00,120,-0.02,325.0,3286,3421,135.2,138,25.0,19.0
2026-05-09 08:00:00,124,-0.21,324.9,3285,3421,136.3,140,24.7,18.8
2026-05-09 09:00:00,121,-0.39,324.5,3275,3419,144.1,150,24.5,18.5
2026-05-09 10:00:00,120,-0.04,324.3,3270,3419,148.5,150,24.1,18.5
2026-05-09 11:00:00,122,7.82,329.0,3364,3450,85.5,150,24.0,18.1
2026-05-09 12:00:00,120,9.95,334.3,3470,3497,26.6,36,23.5,18.0
2026-05-09 13:00:00,120,8.86,339.0,3514,3552,37.5,40,23.5,18.0
2026-05-09 14:00:00,120,-0.01,340.0,3525,3559,34.7,36,23.5,18.0
2026-05-09 15:00:00,120,-0.12,339.9,3524,3558,34.7,37,23.2,17.5
2026-05-09 16:00:00,119,-0.20,339.8,3523,3558,35.0,38,23.0,17.5
2026-05-09 17:00:00,119,-0.29,339.7,3521,3556,35.4,38,23.0,17.5
2026-05-09 18:00:00,120,-0.33,339.5,3519,3555,35.6,37,23.0,17.5
2026-05-09 19:00:00,120,-0.35,339.4,3517,3553,36.4,39,23.0,17.5
2026-05-09 20:00:00,120,-0.36,339.2,3515,3551,36.4,40,23.0,17.5
2026-05-09 21:00:00,120,-0.38,339.0,3513,3550,36.7,39,23.0,17.5
2026-05-09 22:00:00,120,-0.37,338.9,3511,3549,37.8,40,23.0,17.5
2026-05-09 23:00:00,120,-0.36,338.7,3509,3547,37.6,40,22.8,17.5
2026-05-10 00:00:00,120,-0.33,338.6,3508,3545,37.4,39,22.5,17.5
2026-05-10 01:00:00,120,-0.34,338.4,3506,3544,38.6,40,22.5,17.5
2026-05-10 02:00:00,120,-0.33,338.3,3504,3543,38.9,40,22.5,17.1
2026-05-10 03:00:00,120,-0.31,338.1,3503,3542,38.9,42,22.5,17.0
2026-05-10 04:00:00,120,-0.36,338.1,3502,3541,39.2,42,22.5,17.0
2026-05-10 05:00:00,120,0.01,338.0,3501,3541,39.7,42,22.5,17.0
2026-05-10 06:00:00,119,-0.26,338.0,3501,3541,39.9,42,22.5,17.0
2026-05-10 07:00:00,119,-0.34,337.8,3499,3539,40.1,42,22.3,17.0
2026-05-10 08:00:00,119,0.46,337.9,3500,3540,40.3,42,22.0,17.0
2026-05-10 09:00:00,111,0.71,338.9,3510,3550,39.4,42,22.0,17.0
2026-05-10 10:00:00,120,-0.07,338.8,3510,3549,39.4,41,22.0,17.0
2026-05-10 11:00:00,112,3.41,340.8,3532,3568,35.7,42,22.0,17.0
2026-05-10 12:00:00,121,2.52,341.9,3545,3579,33.7,37,22.0,16.6
2026-05-10 13:00:00,120,-1.36,341.7,3543,3577,33.8,36,22.0,16.5
2026-05-10 14:00:00,120,-2.53,339.6,3521,3556,35.2,37,22.0,16.5
2026-05-10 15:00:00,127,-1.42,339.3,3517,3553,35.9,38,21.7,16.5
2026-05-10 16:00:00,119,-0.08,338.7,3509,3546,37.2,39,21.5,16.5
2026-05-10 17:00:00,120,0.02,338.6,3508,3545,37.4,40,21.5,16.5
2026-05-10 18:00:00,119,-0.14,338.5,3507,3545,38.2,40,21.5,16.5
2026-05-10 19:00:00,120,-0.15,338.4,3505,3544,38.8,40,21.5,16.5
2026-05-10 20:00:00,120,-0.14,338.2,3504,3542,38.7,40,21.5,16.5
2026-05-10 21:00:00,69,-0.17,338.1,3502,3541,38.6,42,21.5,16.5
