timestamp_utc,bus,direction,can_id_hex,dlc,data_hex,is_extended,is_fd,is_brs
2026-05-10 21:58:23.960,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:23.960,can_fd,rx,0x270,8,8B8B8B888B8B8B88,f,f,f
2026-05-10 21:58:23.960,can_fd,rx,0x260,8,6B8A8B8B8B000000,f,f,f
2026-05-10 21:58:23.960,can_fd,rx,0x262,3,888888,f,f,f
2026-05-10 21:58:23.961,can_fd,rx,0x272,8,8888888888888888,f,f,f
2026-05-10 21:58:23.961,can_fd,rx,0x274,2,8888,f,f,f
2026-05-10 21:58:23.973,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:23.977,can_fd,tx,0x7E7,8,0322429000000000,f,f,f
2026-05-10 21:58:23.983,can_fd,rx,0x202,8,15F1F5EDB078B800,f,f,f
2026-05-10 21:58:23.983,can_fd,rx,0x200,8,161DF604B008B800,f,f,f
2026-05-10 21:58:23.984,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:23.984,can_fd,rx,0x208,8,000000000000B800,f,f,f
2026-05-10 21:58:23.984,can_fd,rx,0x206,8,15F2F614B098B800,f,f,f
2026-05-10 21:58:23.984,can_fd,rx,0x204,8,1615F5E5AF28B800,f,f,f
2026-05-10 21:58:23.985,can_fd,rx,0x7EF,8,046242909AAAAAAA,f,f,f
2026-05-10 21:58:23.985,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:23.985,can_fd,rx,0x216,7,01FA8F8C8CFB1D,f,f,f
2026-05-10 21:58:23.992,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.008,can_fd,rx,0x202,8,160FF60DB078D800,f,f,f
2026-05-10 21:58:24.008,can_fd,rx,0x200,8,1603F603B020D800,f,f,f
2026-05-10 21:58:24.009,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.009,can_fd,rx,0x204,8,15E3F5E4AF20D800,f,f,f
2026-05-10 21:58:24.009,can_fd,rx,0x206,8,1614F616B0B0D800,f,f,f
2026-05-10 21:58:24.009,can_fd,rx,0x208,8,000000000000D800,f,f,f
2026-05-10 21:58:24.010,can_fd,rx,0x262,3,909090,f,f,f
2026-05-10 21:58:24.010,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.010,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.010,can_fd,rx,0x260,8,7490929393000000,f,f,f
2026-05-10 21:58:24.010,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:24.011,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:24.011,can_fd,rx,0x274,2,9090,f,f,f
2026-05-10 21:58:24.011,can_fd,rx,0x272,8,9090909090909090,f,f,f
2026-05-10 21:58:24.011,can_fd,rx,0x270,8,9393939093939390,f,f,f
2026-05-10 21:58:24.012,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:24.012,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.032,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.033,can_fd,rx,0x200,8,1604F605B028F800,f,f,f
2026-05-10 21:58:24.033,can_fd,rx,0x202,8,1610F610B068F800,f,f,f
2026-05-10 21:58:24.034,can_fd,rx,0x208,8,000000000000F800,f,f,f
2026-05-10 21:58:24.034,can_fd,rx,0x204,8,15E3F5E3AF10F800,f,f,f
2026-05-10 21:58:24.034,can_fd,rx,0x206,8,1615F614B0C0F800,f,f,f
2026-05-10 21:58:24.034,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.035,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.035,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.052,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.058,can_fd,rx,0x200,8,15F7F5F5AFC81800,f,f,f
2026-05-10 21:58:24.058,can_fd,rx,0x202,8,1615F610B0901800,f,f,f
2026-05-10 21:58:24.059,can_fd,rx,0x206,8,1610F60FB0881800,f,f,f
2026-05-10 21:58:24.059,can_fd,rx,0x204,8,15E5F5EDAF481800,f,f,f
2026-05-10 21:58:24.059,can_fd,rx,0x208,8,0000000000001800,f,f,f
2026-05-10 21:58:24.060,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:24.060,can_fd,rx,0x270,8,9B9B9B989B9B9B98,f,f,f
2026-05-10 21:58:24.060,can_fd,rx,0x262,3,989898,f,f,f
2026-05-10 21:58:24.060,can_fd,rx,0x260,8,7B9A9A9B98000000,f,f,f
2026-05-10 21:58:24.060,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.060,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:24.061,can_fd,rx,0x274,2,9898,f,f,f
2026-05-10 21:58:24.061,can_fd,rx,0x272,8,9898989898989898,f,f,f
2026-05-10 21:58:24.072,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.077,can_fd,tx,0x7E7,8,0322804300000000,f,f,f
2026-05-10 21:58:24.083,can_fd,rx,0x202,8,1613F615B0883800,f,f,f
2026-05-10 21:58:24.083,can_fd,rx,0x200,8,15F7F5FAAFD03800,f,f,f
2026-05-10 21:58:24.084,can_fd,rx,0x208,8,0000000000003800,f,f,f
2026-05-10 21:58:24.084,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.084,can_fd,rx,0x204,8,15ECF5EAAF683800,f,f,f
2026-05-10 21:58:24.084,can_fd,rx,0x206,8,1612F613B0803800,f,f,f
2026-05-10 21:58:24.085,can_fd,rx,0x7EF,8,0462804309AAAAAA,f,f,f
2026-05-10 21:58:24.085,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.085,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.092,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.108,can_fd,rx,0x202,8,1614F614B0A85800,f,f,f
2026-05-10 21:58:24.108,can_fd,rx,0x200,8,15FCF5FAB0E85800,f,f,f
2026-05-10 21:58:24.109,can_fd,rx,0x204,8,15EDF5EEB0685800,f,f,f
2026-05-10 21:58:24.109,can_fd,rx,0x206,8,1613F611AFA05800,f,f,f
2026-05-10 21:58:24.109,can_fd,rx,0x208,8,0000000000005800,f,f,f
2026-05-10 21:58:24.110,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.110,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:24.110,can_fd,rx,0x260,8,82A2A2A3A3000000,f,f,f
2026-05-10 21:58:24.110,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.110,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.110,can_fd,rx,0x262,3,A0A0A0,f,f,f
2026-05-10 21:58:24.111,can_fd,rx,0x274,2,A0A0,f,f,f
2026-05-10 21:58:24.111,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:24.111,can_fd,rx,0x270,8,A3A3A3A0A3A3A3A0,f,f,f
2026-05-10 21:58:24.111,can_fd,rx,0x272,8,A0A0A0A0A0A0A0A0,f,f,f
2026-05-10 21:58:24.112,can_fd,rx,0x460,4,0C000000,f,f,f
2026-05-10 21:58:24.112,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:24.112,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.132,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.133,can_fd,rx,0x202,8,15F1F5EDAF987800,f,f,f
2026-05-10 21:58:24.133,can_fd,rx,0x200,8,161DF620B1087800,f,f,f
2026-05-10 21:58:24.134,can_fd,rx,0x204,8,160FF5FEAFE07800,f,f,f
2026-05-10 21:58:24.138,can_fd,rx,0x206,8,15F5F5F3AF907800,f,f,f
2026-05-10 21:58:24.138,can_fd,rx,0x208,8,0000000000007800,f,f,f
2026-05-10 21:58:24.138,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.139,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.139,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.144,can_out,rx,0x091,8,0D35000D00000100,f,f,f
2026-05-10 21:58:24.156,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.162,can_fd,rx,0x202,8,15EFF5F1AF789800,f,f,f
2026-05-10 21:58:24.162,can_fd,rx,0x200,8,161EF61FB0F89800,f,f,f
2026-05-10 21:58:24.163,can_fd,rx,0x204,8,15FAF5F9B0089800,f,f,f
2026-05-10 21:58:24.163,can_fd,rx,0x206,8,15F3F5F3AF989800,f,f,f
2026-05-10 21:58:24.163,can_fd,rx,0x208,8,0000000000009800,f,f,f
2026-05-10 21:58:24.163,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.164,can_fd,rx,0x216,7,01FA8E8C8CFB1D,f,f,f
2026-05-10 21:58:24.164,can_fd,rx,0x260,8,8AAAABAAAB000000,f,f,f
2026-05-10 21:58:24.164,can_fd,rx,0x262,3,A8A8A8,f,f,f
2026-05-10 21:58:24.164,can_fd,rx,0x270,8,ABABABA8ABABABA8,f,f,f
2026-05-10 21:58:24.164,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:24.165,can_fd,rx,0x272,8,A8A8A8A8A8A8A8A8,f,f,f
2026-05-10 21:58:24.165,can_fd,rx,0x274,2,A8A8,f,f,f
2026-05-10 21:58:24.176,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.181,can_fd,tx,0x7E7,8,032240D400000000,f,f,f
2026-05-10 21:58:24.187,can_fd,rx,0x200,8,161FF604B010B800,f,f,f
2026-05-10 21:58:24.187,can_fd,rx,0x202,8,15F2F5EDB078B800,f,f,f
2026-05-10 21:58:24.188,can_fd,rx,0x206,8,15F3F615B098B800,f,f,f
2026-05-10 21:58:24.188,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.188,can_fd,rx,0x208,8,000000000000B800,f,f,f
2026-05-10 21:58:24.188,can_fd,rx,0x204,8,1615F5E3AF18B800,f,f,f
2026-05-10 21:58:24.189,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.189,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.189,can_fd,rx,0x7EF,8,056240D4D1D1AAAA,f,f,f
2026-05-10 21:58:24.196,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.212,can_fd,rx,0x202,8,160FF60EB078D800,f,f,f
2026-05-10 21:58:24.212,can_fd,rx,0x200,8,1604F603B030D800,f,f,f
2026-05-10 21:58:24.213,can_fd,rx,0x204,8,15E4F5E5AF20D800,f,f,f
2026-05-10 21:58:24.213,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.213,can_fd,rx,0x208,8,000000000000D800,f,f,f
2026-05-10 21:58:24.213,can_fd,rx,0x206,8,1614F615B0A8D800,f,f,f
2026-05-10 21:58:24.214,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.214,can_fd,rx,0x260,8,93B2B3B2B0000000,f,f,f
2026-05-10 21:58:24.214,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:24.214,can_fd,rx,0x262,3,B0B0B0,f,f,f
2026-05-10 21:58:24.214,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.215,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:24.215,can_fd,rx,0x274,2,B0B0,f,f,f
2026-05-10 21:58:24.215,can_fd,rx,0x272,8,B0B0B0B0B0B0B0B0,f,f,f
2026-05-10 21:58:24.215,can_fd,rx,0x270,8,B3B3B3B0B3B3B3B0,f,f,f
2026-05-10 21:58:24.216,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:24.216,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.236,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.237,can_fd,rx,0x200,8,1602F606B028F800,f,f,f
2026-05-10 21:58:24.238,can_fd,rx,0x208,8,000000000000F800,f,f,f
2026-05-10 21:58:24.238,can_fd,rx,0x206,8,1615F616B0B8F800,f,f,f
2026-05-10 21:58:24.238,can_fd,rx,0x204,8,15E5F5E2AF18F800,f,f,f
2026-05-10 21:58:24.238,can_fd,rx,0x202,8,1611F610B080F800,f,f,f
2026-05-10 21:58:24.239,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.239,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.239,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.256,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.262,can_fd,rx,0x202,8,1614F60FB0981800,f,f,f
2026-05-10 21:58:24.262,can_fd,rx,0x200,8,15F9F5F8AFE81800,f,f,f
2026-05-10 21:58:24.263,can_fd,rx,0x208,8,0000000000001800,f,f,f
2026-05-10 21:58:24.263,can_fd,rx,0x206,8,1613F611B0981800,f,f,f
2026-05-10 21:58:24.263,can_fd,rx,0x204,8,15E4F5EBAF481800,f,f,f
2026-05-10 21:58:24.263,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.264,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:24.264,can_fd,rx,0x260,8,9BBABABABA000000,f,f,f
2026-05-10 21:58:24.264,can_fd,rx,0x262,3,B8B8B8,f,f,f
2026-05-10 21:58:24.264,can_fd,rx,0x270,8,BBBBBBB8BBBBBBB8,f,f,f
2026-05-10 21:58:24.264,can_fd,rx,0x216,7,01FA8E8C8AFB1D,f,f,f
2026-05-10 21:58:24.265,can_fd,rx,0x272,8,B8B8B8B8B8B8B8B8,f,f,f
2026-05-10 21:58:24.265,can_fd,rx,0x274,2,B8B8,f,f,f
2026-05-10 21:58:24.276,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.281,can_fd,tx,0x7E7,8,032240D300000000,f,f,f
2026-05-10 21:58:24.287,can_fd,rx,0x200,8,15FBF5FFAFD03800,f,f,f
2026-05-10 21:58:24.287,can_fd,rx,0x202,8,1612F613B0A03800,f,f,f
2026-05-10 21:58:24.288,can_fd,rx,0x206,8,1614F611B0703800,f,f,f
2026-05-10 21:58:24.288,can_fd,rx,0x204,8,15EBF5EBAF683800,f,f,f
2026-05-10 21:58:24.288,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.288,can_fd,rx,0x208,8,0000000000003800,f,f,f
2026-05-10 21:58:24.289,can_fd,rx,0x7EF,8,056240D3F63AAAAA,f,f,f
2026-05-10 21:58:24.289,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.289,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.296,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.312,can_fd,rx,0x200,8,15FCF5F9B0F05800,f,f,f
2026-05-10 21:58:24.312,can_fd,rx,0x202,8,1615F615B0B05800,f,f,f
2026-05-10 21:58:24.313,can_fd,rx,0x206,8,1612F610AFA85800,f,f,f
2026-05-10 21:58:24.313,can_fd,rx,0x208,8,0000000000005800,f,f,f
2026-05-10 21:58:24.313,can_fd,rx,0x204,8,15ECF5EEB0705800,f,f,f
2026-05-10 21:58:24.314,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.314,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.314,can_fd,rx,0x262,3,C0C0C0,f,f,f
2026-05-10 21:58:24.314,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:24.314,can_fd,rx,0x260,8,A3C2C3C3C2000000,f,f,f
2026-05-10 21:58:24.314,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.315,can_fd,rx,0x270,8,C3C3C3C0C3C3C3C0,f,f,f
2026-05-10 21:58:24.315,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:24.315,can_fd,rx,0x274,2,C0C0,f,f,f
2026-05-10 21:58:24.315,can_fd,rx,0x272,8,C0C0C0C0C0C0C0C0,f,f,f
2026-05-10 21:58:24.316,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:24.322,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.342,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.343,can_fd,rx,0x202,8,15EFF5F2AF987800,f,f,f
2026-05-10 21:58:24.343,can_fd,rx,0x200,8,161DF621B0F87800,f,f,f
2026-05-10 21:58:24.344,can_fd,rx,0x208,8,0000000000007800,f,f,f
2026-05-10 21:58:24.344,can_fd,rx,0x204,8,1611F601AFE07800,f,f,f
2026-05-10 21:58:24.344,can_fd,rx,0x206,8,15F6F5F3AF787800,f,f,f
2026-05-10 21:58:24.344,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.345,can_fd,rx,0x216,7,01FA8F8C92FB1D,f,f,f
2026-05-10 21:58:24.345,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.359,can_out,rx,0x0D1,8,000F000000000000,f,f,f
2026-05-10 21:58:24.362,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.368,can_fd,rx,0x202,8,15F1F5F1AF889800,f,f,f
2026-05-10 21:58:24.368,can_fd,rx,0x200,8,161FF622B1009800,f,f,f
2026-05-10 21:58:24.369,can_fd,rx,0x206,8,15F3F5F4AFA09800,f,f,f
2026-05-10 21:58:24.369,can_fd,rx,0x204,8,15FAF5FBB0009800,f,f,f
2026-05-10 21:58:24.369,can_fd,rx,0x208,8,0000000000009800,f,f,f
2026-05-10 21:58:24.369,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.370,can_fd,rx,0x262,3,C8C8C8,f,f,f
2026-05-10 21:58:24.370,can_fd,rx,0x270,8,CBCBCBC8CBCBCBC8,f,f,f
2026-05-10 21:58:24.370,can_fd,rx,0x216,7,01FA8E8C92FB1D,f,f,f
2026-05-10 21:58:24.370,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:24.370,can_fd,rx,0x260,8,ABCBCACBC8000000,f,f,f
2026-05-10 21:58:24.371,can_fd,rx,0x274,2,C8C8,f,f,f
2026-05-10 21:58:24.371,can_fd,rx,0x272,8,C8C8C8C8C8C8C8C8,f,f,f
2026-05-10 21:58:24.371,can_fd,rx,0x460,4,0C000000,f,f,f
2026-05-10 21:58:24.382,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.387,can_fd,tx,0x7E7,8,032240D700000000,f,f,f
2026-05-10 21:58:24.393,can_fd,rx,0x202,8,15F3F5ECB070B800,f,f,f
2026-05-10 21:58:24.393,can_fd,rx,0x200,8,161EF603B010B800,f,f,f
2026-05-10 21:58:24.394,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.394,can_fd,rx,0x204,8,1615F5E3AF28B800,f,f,f
2026-05-10 21:58:24.394,can_fd,rx,0x206,8,15F3F616B0A8B800,f,f,f
2026-05-10 21:58:24.394,can_fd,rx,0x208,8,000000000000B800,f,f,f
2026-05-10 21:58:24.395,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:24.395,can_fd,rx,0x7EF,8,046240D738AAAAAA,f,f,f
2026-05-10 21:58:24.395,can_fd,rx,0x216,7,01FA8E8C92FB1D,f,f,f
2026-05-10 21:58:24.402,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.418,can_fd,rx,0x202,8,160FF60DB080D800,f,f,f
2026-05-10 21:58:24.418,can_fd,rx,0x200,8,1605F603B028D800,f,f,f
2026-05-10 21:58:24.419,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.419,can_fd,rx,0x204,8,15E2F5E4AF20D800,f,f,f
2026-05-10 21:58:24.419,can_fd,rx,0x206,8,1613F617B0B0D800,f,f,f
2026-05-10 21:58:24.419,can_fd,rx,0x208,8,000000000000D800,f,f,f
2026-05-10 21:58:24.420,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:24.420,can_fd,rx,0x216,7,01FA8F8C92FB1D,f,f,f
2026-05-10 21:58:24.420,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.420,can_fd,rx,0x260,8,B3D3D2D2D2000000,f,f,f
2026-05-10 21:58:24.420,can_fd,rx,0x262,3,D0D0D0,f,f,f
2026-05-10 21:58:24.421,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:24.421,can_fd,rx,0x270,8,D3D3D3D0D3D3D3D0,f,f,f
2026-05-10 21:58:24.421,can_fd,rx,0x272,8,D0D0D0D0D0D0D0D0,f,f,f
2026-05-10 21:58:24.421,can_fd,rx,0x274,2,D0D0,f,f,f
2026-05-10 21:58:24.422,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.422,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:24.442,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.443,can_fd,rx,0x202,8,1610F60EB070F800,f,f,f
2026-05-10 21:58:24.443,can_fd,rx,0x200,8,1602F607B028F800,f,f,f
2026-05-10 21:58:24.444,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.444,can_fd,rx,0x204,8,15E5F5E3AF20F800,f,f,f
2026-05-10 21:58:24.444,can_fd,rx,0x206,8,1616F616B0D0F800,f,f,f
2026-05-10 21:58:24.444,can_fd,rx,0x208,8,000000000000F800,f,f,f
2026-05-10 21:58:24.445,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.445,can_fd,rx,0x216,7,01FA8F8C92FB1D,f,f,f
2026-05-10 21:58:24.462,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.468,can_fd,rx,0x202,8,1616F610B0981800,f,f,f
2026-05-10 21:58:24.468,can_fd,rx,0x200,8,15F7F5F4AFC01800,f,f,f
2026-05-10 21:58:24.469,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.469,can_fd,rx,0x206,8,160FF60DB0981800,f,f,f
2026-05-10 21:58:24.469,can_fd,rx,0x204,8,15E5F5EDAF401800,f,f,f
2026-05-10 21:58:24.469,can_fd,rx,0x208,8,0000000000001800,f,f,f
2026-05-10 21:58:24.470,can_fd,rx,0x262,3,D8D8D8,f,f,f
2026-05-10 21:58:24.470,can_fd,rx,0x216,7,01FA8E8C9DFB1D,f,f,f
2026-05-10 21:58:24.470,can_fd,rx,0x260,8,BCDADADADA000000,f,f,f
2026-05-10 21:58:24.470,can_fd,rx,0x270,8,DBDBDBD8DBDBDBD8,f,f,f
2026-05-10 21:58:24.470,can_fd,rx,0x2C7,6,036000A8E000,f,f,f
2026-05-10 21:58:24.471,can_fd,rx,0x272,8,D8D8D8D8D8D8D8D8,f,f,f
2026-05-10 21:58:24.471,can_fd,rx,0x274,2,D8D8,f,f,f
2026-05-10 21:58:24.482,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.487,can_fd,tx,0x7E7,8,032240D900000000,f,f,f
2026-05-10 21:58:24.493,can_fd,rx,0x202,8,1614F615B0A03800,f,f,f
2026-05-10 21:58:24.493,can_fd,rx,0x200,8,15F7F5FAAFC03800,f,f,f
2026-05-10 21:58:24.494,can_fd,rx,0x204,8,15EEF5EAAF803800,f,f,f
2026-05-10 21:58:24.494,can_fd,rx,0x208,8,0000000000003800,f,f,f
2026-05-10 21:58:24.494,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.494,can_fd,rx,0x206,8,1613F614B0883800,f,f,f
2026-05-10 21:58:24.495,can_fd,rx,0x216,7,01FA8F8C92FB1D,f,f,f
2026-05-10 21:58:24.495,can_fd,rx,0x7EF,8,046240D938AAAAAA,f,f,f
2026-05-10 21:58:24.495,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.502,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.518,can_fd,rx,0x202,8,1614F615B0A85800,f,f,f
2026-05-10 21:58:24.518,can_fd,rx,0x200,8,15FCF5FAB0F85800,f,f,f
2026-05-10 21:58:24.519,can_fd,rx,0x262,3,E0E0E0,f,f,f
2026-05-10 21:58:24.519,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.519,can_fd,rx,0x204,8,15EBF5EDB0685800,f,f,f
2026-05-10 21:58:24.519,can_fd,rx,0x206,8,1612F60FAF905800,f,f,f
2026-05-10 21:58:24.519,can_fd,rx,0x208,8,0000000000005800,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x270,8,E3E3E3E0E3E3E3E0,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x272,8,E0E0E0E0E0E0E0E0,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x274,2,E0E0,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x302,8,037171737B74751E,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x260,8,C4E2E3E2E0000000,f,f,f
2026-05-10 21:58:24.520,can_fd,rx,0x3E3,7,AFB17BA57101B0,f,f,f
2026-05-10 21:58:24.521,can_fd,rx,0x308,5,2492492490,f,f,f
2026-05-10 21:58:24.521,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.541,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.542,can_fd,rx,0x200,8,161FF620B0F07800,f,f,f
2026-05-10 21:58:24.542,can_fd,rx,0x202,8,15F1F5F0AFA07800,f,f,f
2026-05-10 21:58:24.543,can_fd,rx,0x208,8,0000000000007800,f,f,f
2026-05-10 21:58:24.543,can_fd,rx,0x20C,6,020007B0B1AF,f,f,f
2026-05-10 21:58:24.543,can_fd,rx,0x206,8,15F5F5F4AF907800,f,f,f
2026-05-10 21:58:24.543,can_fd,rx,0x204,8,1610F5FFAFE87800,f,f,f
2026-05-10 21:58:24.544,can_fd,rx,0x216,7,01FA8F8C8AFB1D,f,f,f
2026-05-10 21:58:24.544,can_fd,rx,0x2C7,6,036000A8F000,f,f,f
2026-05-10 21:58:24.561,can_fd,tx,0x778,7,00310000000000,f,f,f
2026-05-10 21:58:24.567,can_fd,rx,0x200,8,1620F61EB1009800,f,f,f
