timestamp_utc,soc_pct,pack_voltage_v,pack_current_a,cell_min_mv,cell_max_mv,cell_delta_mv,bicm_balance_status_pid_431c,bicm_cell_avg_mv_pid_c218,temp_min_c,temp_max_c,soc_estimator_method
2026-05-09 16:12:33,15.0,339.9,0.00,3523,3558,35,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:13:03,15.0,339.9,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:13:33,15.0,339.9,0.10,3523,3558,35,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:14:03,15.0,339.9,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:14:33,15.0,339.9,0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:15:03,15.0,339.9,-0.10,3523,3559,36,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:15:33,15.0,339.9,0.00,3523,3559,36,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:16:03,15.0,339.9,-0.10,3524,3558,34,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:16:33,15.0,339.8,-0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:17:03,15.0,339.9,0.00,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:17:33,15.0,339.9,-0.10,3523,3558,35,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:18:33,15.0,339.9,-0.20,3523,3558,35,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:19:03,15.0,339.9,0.00,3523,3558,35,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:19:33,15.0,339.9,-0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:20:03,15.0,339.9,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:20:33,15.0,339.9,-0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:21:03,15.0,339.9,-0.20,3524,3558,34,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:21:33,15.0,339.9,0.00,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:22:03,15.0,339.9,-0.20,3524,3558,34,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:22:33,15.0,339.9,0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:23:03,15.0,339.9,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:23:33,15.0,339.8,0.00,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:24:03,15.0,339.9,-0.10,3524,3559,35,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:24:33,15.0,339.9,-0.10,3523,3559,36,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:25:03,15.0,339.9,0.00,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:25:33,15.0,339.9,-0.20,3523,3558,35,0,3540,17.5,23.0,coulomb_voltage
2026-05-09 16:26:03,15.0,339.9,0.10,3523,3559,36,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:26:33,15.0,339.9,-0.50,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:27:03,15.0,339.9,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:27:33,15.0,339.8,-0.40,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:28:03,15.0,339.8,-0.30,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:28:33,15.0,339.8,-0.50,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:29:03,15.0,339.9,-0.30,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:29:33,15.0,339.8,-0.30,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:30:03,15.0,339.8,-0.40,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:30:33,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:31:03,15.0,339.8,-0.30,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:31:33,15.0,339.8,-0.20,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:32:03,15.0,339.8,-0.30,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:32:33,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:33:03,15.0,339.8,-0.30,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:33:33,15.0,339.8,0.00,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:34:03,15.0,339.8,-0.40,3523,3559,36,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:34:33,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:35:03,15.0,339.8,-0.70,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:35:33,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:36:03,15.0,339.8,-0.30,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:36:33,15.0,339.8,-0.10,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:37:03,15.0,339.8,-0.30,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:37:33,15.0,339.8,0.00,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:38:03,15.0,339.8,-0.60,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:38:33,15.0,339.8,0.00,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:39:03,15.0,339.8,-0.30,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:39:33,15.0,339.8,0.00,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:40:03,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:40:33,15.0,339.8,0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:41:03,15.0,339.8,-0.20,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:41:33,15.0,339.8,0.00,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:42:03,15.0,339.8,-0.30,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:42:33,15.0,339.8,-0.10,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:43:03,15.0,339.8,-0.40,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:43:33,15.0,339.8,0.00,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:44:03,15.0,339.8,-0.60,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:44:33,15.0,339.8,-0.10,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:45:03,15.0,339.8,-0.30,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:45:33,15.0,339.8,-0.30,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:46:03,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:46:33,15.0,339.8,-0.30,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:47:03,15.0,339.8,-0.60,3521,3559,38,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:47:33,15.0,339.8,-0.30,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:48:03,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:48:33,15.0,339.8,-0.40,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:49:03,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:49:33,15.0,339.8,-0.50,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:50:03,15.0,339.8,-0.30,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:50:33,15.0,339.8,-0.40,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:51:03,15.0,339.8,-0.30,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:51:33,15.0,339.8,-0.30,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:52:03,15.0,339.8,-0.40,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:52:33,15.0,339.8,-0.10,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:53:03,15.0,339.8,-0.50,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:53:33,15.0,339.8,-0.20,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:54:03,15.0,339.8,-0.40,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:54:33,15.0,339.8,-0.10,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:55:03,15.0,339.8,-0.50,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:55:33,15.0,339.8,-0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:56:03,15.0,339.8,-0.50,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:56:33,15.0,339.8,-0.20,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:57:03,15.0,339.8,-0.50,3523,3556,33,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 16:57:33,15.0,339.8,-0.30,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:58:03,15.0,339.8,-0.50,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:58:33,15.0,339.8,-0.40,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:59:03,15.0,339.8,-0.20,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 16:59:33,15.0,339.8,-0.40,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:00:03,15.0,339.8,-0.20,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:00:33,15.0,339.8,-0.50,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:01:03,15.0,339.8,-0.20,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:01:33,15.0,339.8,-0.40,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:02:03,15.0,339.8,-0.10,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:02:33,15.0,339.8,-0.50,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:03:03,15.0,339.8,-0.10,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:03:33,15.0,339.7,-0.20,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:04:03,15.0,339.8,-0.20,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:04:33,15.0,339.8,-0.20,3523,3556,33,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:05:03,15.0,339.7,-0.10,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:05:33,15.0,339.8,-0.20,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:06:03,15.0,339.8,-0.20,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:06:33,15.0,339.8,-0.10,3523,3558,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:07:03,15.0,339.8,-0.30,3521,3558,37,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:07:33,15.0,339.8,0.00,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:08:03,15.0,339.8,-0.40,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:08:33,15.0,339.8,-0.20,3521,3558,37,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:09:03,15.0,339.8,-0.30,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:09:33,15.0,339.8,-0.10,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:10:03,15.0,339.7,-0.30,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:11:03,15.0,339.8,-0.30,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:11:33,15.0,339.8,-0.40,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:12:03,15.0,339.8,-0.10,3521,3558,37,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:12:33,15.0,339.7,-0.40,3521,3556,35,0,3539,17.5,23.0,coulomb_voltage
2026-05-09 17:13:03,15.0,339.7,-0.20,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:13:33,15.0,339.7,-0.40,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:14:03,15.0,339.7,-0.20,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:14:33,15.0,339.7,-0.30,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:15:03,15.0,339.7,-0.10,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:15:33,15.0,339.7,-0.40,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:16:03,15.0,339.7,-0.10,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:16:33,15.0,339.7,-0.30,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:17:03,15.0,339.7,-0.10,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:17:33,15.0,339.7,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:18:03,15.0,339.7,-0.20,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:18:33,15.0,339.7,-0.20,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:19:03,15.0,339.7,-0.50,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:19:33,15.0,339.7,-0.20,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:20:03,15.0,339.7,-0.40,3521,3558,37,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:20:33,15.0,339.7,-0.10,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:21:03,15.0,339.7,-0.40,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:21:33,15.0,339.7,-0.10,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:22:03,15.0,339.7,-0.30,3521,3558,37,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:22:33,15.0,339.7,-0.10,3520,3558,38,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:23:03,15.0,339.7,-0.50,3523,3556,33,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:23:33,15.0,339.7,-0.20,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:24:03,15.0,339.7,-0.40,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:24:33,15.0,339.7,-0.10,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:25:03,15.0,339.7,-0.40,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:25:33,15.0,339.7,-0.10,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:26:03,15.0,339.7,-0.40,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:26:33,15.0,339.7,-0.10,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:27:03,15.0,339.7,-0.40,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:27:33,15.0,339.7,-0.20,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:28:03,15.0,339.7,-0.50,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:28:33,15.0,339.7,-0.60,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:29:03,15.0,339.7,-0.30,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:29:33,15.0,339.7,-0.10,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:30:03,15.0,339.7,-0.20,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:30:33,15.0,339.7,-0.40,3520,3558,38,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:31:03,15.0,339.7,-0.20,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:31:33,15.0,339.7,-0.30,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:32:03,15.0,339.7,-0.30,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:32:33,15.0,339.7,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:33:03,15.0,339.7,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:33:33,15.0,339.7,-0.40,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:34:03,15.0,339.7,-0.20,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:34:33,15.0,339.7,-0.40,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:35:03,15.0,339.7,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:35:34,15.0,339.7,-0.50,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:36:03,15.0,339.7,-0.40,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:36:33,15.0,339.7,-0.30,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:37:03,15.0,339.7,-0.40,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:37:33,15.0,339.7,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:38:03,15.0,339.7,-0.30,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:38:33,15.0,339.7,-0.20,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:39:03,15.0,339.7,-0.40,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:39:33,15.0,339.7,-0.30,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:40:03,15.0,339.7,-0.20,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:40:33,15.0,339.7,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:41:04,15.0,339.7,-0.20,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:41:34,15.0,339.7,-0.30,3521,3556,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:42:04,15.0,339.7,-0.10,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:42:34,15.0,339.7,-0.40,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:43:04,15.0,339.7,-0.10,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:43:34,15.0,339.7,-0.50,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:44:04,15.0,339.6,-0.10,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:44:34,15.0,339.7,-0.50,3521,3555,34,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:45:04,15.0,339.7,-0.20,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:45:34,15.0,339.6,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:46:04,15.0,339.6,-0.30,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:46:34,15.0,339.7,-0.30,3519,3556,37,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:47:04,15.0,339.7,-0.30,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:47:34,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:48:04,15.0,339.7,-0.20,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:48:34,15.0,339.7,-0.40,3519,3555,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:49:04,15.0,339.6,-0.30,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:49:34,15.0,339.6,-0.20,3520,3556,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:50:04,15.0,339.6,-0.50,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:50:34,15.0,339.6,-0.20,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:51:04,15.0,339.6,-0.50,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:51:34,15.0,339.6,-0.30,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:52:04,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:52:34,15.0,339.6,-0.10,3519,3555,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:53:04,15.0,339.6,-0.50,3519,3555,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:53:34,15.0,339.6,-0.20,3519,3555,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:54:04,15.0,339.6,-0.40,3520,3556,36,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:54:34,15.0,339.6,-0.30,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:55:04,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:55:34,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:56:04,15.0,339.6,-0.30,3519,3556,37,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:56:34,15.0,339.6,-0.30,3520,3556,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:57:04,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:57:34,15.0,339.6,-0.30,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:58:04,15.0,339.6,-0.50,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 17:58:34,15.0,339.6,-0.20,3520,3556,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:59:04,15.0,339.6,-0.50,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 17:59:34,15.0,339.6,-0.50,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:00:04,15.0,339.6,-0.20,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:00:34,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:01:04,15.0,339.6,-0.30,3520,3555,35,0,3538,17.5,23.0,coulomb_voltage
2026-05-09 18:01:34,15.0,339.6,-0.30,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:02:04,15.0,339.6,-0.30,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:02:34,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:03:04,15.0,339.6,-0.20,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:03:34,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:04:04,15.0,339.6,-0.40,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:04:34,15.0,339.6,-0.30,3520,3556,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:05:04,15.0,339.6,-0.30,3519,3556,37,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:05:34,15.0,339.6,-0.20,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:06:04,15.0,339.6,-0.20,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:06:34,15.0,339.6,-0.30,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:07:04,15.0,339.6,-0.30,3519,3555,36,0,3536,17.5,23.0,coulomb_voltage
2026-05-09 18:07:34,15.0,339.6,-0.30,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:08:04,15.0,339.6,-0.30,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:08:34,15.0,339.6,-0.20,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:09:04,15.0,339.6,-0.40,3519,3554,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:09:34,15.0,339.6,-0.10,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:10:04,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:10:34,15.0,339.6,-0.20,3520,3556,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:11:04,15.0,339.6,-0.40,3519,3555,36,0,3536,17.5,23.0,coulomb_voltage
2026-05-09 18:11:34,15.0,339.6,-0.10,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:12:04,15.0,339.6,-0.40,3520,3555,35,0,3536,17.5,23.0,coulomb_voltage
2026-05-09 18:12:34,15.0,339.6,-0.10,3520,3555,35,0,3536,17.5,23.0,coulomb_voltage
2026-05-09 18:13:04,15.0,339.6,-0.50,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:13:34,15.0,339.6,-0.20,3519,3554,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:14:04,15.0,339.6,-0.40,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:14:34,15.0,339.6,-0.30,3520,3555,35,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:15:04,15.0,339.6,-0.10,3520,3555,35,0,3536,17.5,23.0,coulomb_voltage
2026-05-09 18:15:34,15.0,339.6,-0.50,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:16:04,15.0,339.6,-0.60,3519,3554,35,0,3536,17.5,23.0,coulomb_voltage
2026-05-09 18:16:34,15.0,339.6,-0.40,3519,3555,36,0,3537,17.5,23.0,coulomb_voltage
2026-05-09 18:17:04,15.0,339.6,-0.10,3520,3555,35,0,3536,17.5,23.0,coulomb_voltage
